ID,Requisição de Timestamp,Timestamp de Resposta,Método,URL,Código,Motivo,RTT,Tamanho do Cabeçalho da Resposta,Tamanho do Corpo da Resposta
2374,Tue Jul 30 21:12:48 BRT 2024,Tue Jul 30 21:12:48 BRT 2024,PUT,http://localhost:8081/v1/product,400,Bad Request,3,142,101
2375,Tue Jul 30 21:12:48 BRT 2024,Tue Jul 30 21:12:48 BRT 2024,PUT,http://localhost:8081/v1/product,400,Bad Request,4,142,101
2376,Tue Jul 30 21:12:48 BRT 2024,Tue Jul 30 21:12:48 BRT 2024,PUT,http://localhost:8081/v1/product,400,Bad Request,5,142,101
2377,Tue Jul 30 21:12:48 BRT 2024,Tue Jul 30 21:12:48 BRT 2024,PUT,http://localhost:8081/v1/product,400,Bad Request,3,142,101
2378,Tue Jul 30 21:12:48 BRT 2024,Tue Jul 30 21:12:49 BRT 2024,PUT,http://localhost:8081/v1/product,400,Bad Request,3,142,101
2379,Tue Jul 30 21:12:49 BRT 2024,Tue Jul 30 21:12:49 BRT 2024,GET,http://localhost:8081,404,Not Found,7,228,89
2381,Tue Jul 30 21:12:49 BRT 2024,Tue Jul 30 21:12:49 BRT 2024,POST,http://localhost:8081/v1/product,201,Created,10,137,91
2380,Tue Jul 30 21:12:49 BRT 2024,Tue Jul 30 21:12:49 BRT 2024,GET,http://localhost:8081/v1,404,Not Found,8,228,91
2382,Tue Jul 30 21:12:49 BRT 2024,Tue Jul 30 21:12:49 BRT 2024,GET,http://localhost:8081/v1/product,405,Method Not Allowed,4,175,108
2383,Tue Jul 30 21:12:49 BRT 2024,Tue Jul 30 21:12:49 BRT 2024,PUT,http://localhost:8081/v1/product,200,OK,24,132,70
2384,Tue Jul 30 21:12:49 BRT 2024,Tue Jul 30 21:12:49 BRT 2024,POST,http://localhost:8081/v1/product,201,Created,16,137,92
2385,Tue Jul 30 21:12:49 BRT 2024,Tue Jul 30 21:12:49 BRT 2024,GET,http://localhost:8081/v1/product/type,404,Not Found,11,106,0
2386,Tue Jul 30 21:12:49 BRT 2024,Tue Jul 30 21:12:49 BRT 2024,GET,http://localhost:8081/v1/product/type/%22%27,400,Bad Request,6,142,113
2387,Tue Jul 30 21:12:49 BRT 2024,Tue Jul 30 21:12:49 BRT 2024,GET,http://localhost:8081/v1/product/%22%27,404,Not Found,8,106,0
2388,Tue Jul 30 21:12:49 BRT 2024,Tue Jul 30 21:12:49 BRT 2024,GET,http://localhost:8081/v1/product/%22%27,404,Not Found,9,106,0
2389,Tue Jul 30 21:12:49 BRT 2024,Tue Jul 30 21:12:49 BRT 2024,GET,http://localhost:8081/v1/product/type/%3C%21--,400,Bad Request,6,142,115
2390,Tue Jul 30 21:12:49 BRT 2024,Tue Jul 30 21:12:49 BRT 2024,PUT,http://localhost:8081/v1/product,200,OK,25,132,71
2391,Tue Jul 30 21:12:49 BRT 2024,Tue Jul 30 21:12:49 BRT 2024,POST,http://localhost:8081/v1/product,201,Created,19,137,91
2393,Tue Jul 30 21:12:49 BRT 2024,Tue Jul 30 21:12:49 BRT 2024,GET,http://localhost:8081/v1/product/type/%5D%5D%3E,400,Bad Request,8,142,116
2394,Tue Jul 30 21:12:49 BRT 2024,Tue Jul 30 21:12:49 BRT 2024,GET,http://localhost:8081/v1/product/%3C%21--,404,Not Found,11,106,0
2392,Tue Jul 30 21:12:49 BRT 2024,Tue Jul 30 21:12:49 BRT 2024,GET,http://localhost:8081/v1/product/%3C%21--,404,Not Found,13,106,0
2395,Tue Jul 30 21:12:49 BRT 2024,Tue Jul 30 21:12:49 BRT 2024,GET,http://localhost:8081/v1/product/%5D%5D%3E,404,Not Found,8,106,0
2396,Tue Jul 30 21:12:49 BRT 2024,Tue Jul 30 21:12:49 BRT 2024,GET,http://localhost:8081/v1/product/%5D%5D%3E,404,Not Found,9,106,0
2397,Tue Jul 30 21:12:49 BRT 2024,Tue Jul 30 21:12:49 BRT 2024,POST,http://localhost:8081/v1/product,201,Created,14,137,91
2398,Tue Jul 30 21:12:49 BRT 2024,Tue Jul 30 21:12:49 BRT 2024,PUT,http://localhost:8081/v1/product,200,OK,19,132,70
2399,Tue Jul 30 21:12:49 BRT 2024,Tue Jul 30 21:12:49 BRT 2024,POST,http://localhost:8081/v1/product,201,Created,9,137,91
2400,Tue Jul 30 21:12:49 BRT 2024,Tue Jul 30 21:12:49 BRT 2024,PUT,http://localhost:8081/v1/product,200,OK,12,132,75
2401,Tue Jul 30 21:12:49 BRT 2024,Tue Jul 30 21:12:49 BRT 2024,POST,http://localhost:8081/v1/product,201,Created,11,137,91
2402,Tue Jul 30 21:12:49 BRT 2024,Tue Jul 30 21:12:49 BRT 2024,POST,http://localhost:8081/v1/product,400,Bad Request,5,142,101
2403,Tue Jul 30 21:12:49 BRT 2024,Tue Jul 30 21:12:49 BRT 2024,POST,http://localhost:8081/v1/product,400,Bad Request,3,142,101
2404,Tue Jul 30 21:12:49 BRT 2024,Tue Jul 30 21:12:49 BRT 2024,PUT,http://localhost:8081/v1/product,200,OK,13,132,76
2405,Tue Jul 30 21:12:49 BRT 2024,Tue Jul 30 21:12:49 BRT 2024,POST,http://localhost:8081/v1/product,400,Bad Request,6,142,101
2406,Tue Jul 30 21:12:49 BRT 2024,Tue Jul 30 21:12:49 BRT 2024,POST,http://localhost:8081/v1/product,201,Created,8,137,86
2407,Tue Jul 30 21:12:49 BRT 2024,Tue Jul 30 21:12:49 BRT 2024,PUT,http://localhost:8081/v1/product,200,OK,13,132,75
2408,Tue Jul 30 21:12:49 BRT 2024,Tue Jul 30 21:12:49 BRT 2024,POST,http://localhost:8081/v1/product,201,Created,9,137,87
2409,Tue Jul 30 21:12:49 BRT 2024,Tue Jul 30 21:12:49 BRT 2024,PUT,http://localhost:8081/v1/product,200,OK,12,132,75
2410,Tue Jul 30 21:12:49 BRT 2024,Tue Jul 30 21:12:49 BRT 2024,POST,http://localhost:8081/v1/product,201,Created,10,137,86
2411,Tue Jul 30 21:12:49 BRT 2024,Tue Jul 30 21:12:49 BRT 2024,POST,http://localhost:8081/v1/product,400,Bad Request,4,142,101
2412,Tue Jul 30 21:12:49 BRT 2024,Tue Jul 30 21:12:49 BRT 2024,PUT,http://localhost:8081/v1/product,200,OK,13,132,75
2413,Tue Jul 30 21:12:49 BRT 2024,Tue Jul 30 21:12:49 BRT 2024,POST,http://localhost:8081/v1/product,400,Bad Request,5,142,101
2414,Tue Jul 30 21:12:49 BRT 2024,Tue Jul 30 21:12:49 BRT 2024,POST,http://localhost:8081/v1/product,400,Bad Request,4,142,101
2415,Tue Jul 30 21:12:49 BRT 2024,Tue Jul 30 21:12:49 BRT 2024,PUT,http://localhost:8081/v1/product,200,OK,15,132,75
2416,Tue Jul 30 21:12:49 BRT 2024,Tue Jul 30 21:12:49 BRT 2024,PUT,http://localhost:8081/v1/product,400,Bad Request,4,142,101
2417,Tue Jul 30 21:12:49 BRT 2024,Tue Jul 30 21:12:49 BRT 2024,PUT,http://localhost:8081/v1/product,400,Bad Request,3,142,101
2418,Tue Jul 30 21:12:49 BRT 2024,Tue Jul 30 21:12:49 BRT 2024,PUT,http://localhost:8081/v1/product,400,Bad Request,5,142,101
2419,Tue Jul 30 21:12:49 BRT 2024,Tue Jul 30 21:12:49 BRT 2024,PUT,http://localhost:8081/v1/product,200,OK,11,132,70
2420,Tue Jul 30 21:12:49 BRT 2024,Tue Jul 30 21:12:49 BRT 2024,PUT,http://localhost:8081/v1/product,200,OK,12,132,71
2421,Tue Jul 30 21:12:49 BRT 2024,Tue Jul 30 21:12:49 BRT 2024,PUT,http://localhost:8081/v1/product,200,OK,11,132,70
2422,Tue Jul 30 21:12:49 BRT 2024,Tue Jul 30 21:12:49 BRT 2024,PUT,http://localhost:8081/v1/product,400,Bad Request,4,142,101
2423,Tue Jul 30 21:12:49 BRT 2024,Tue Jul 30 21:12:49 BRT 2024,PUT,http://localhost:8081/v1/product,400,Bad Request,3,142,101
2424,Tue Jul 30 21:12:49 BRT 2024,Tue Jul 30 21:12:49 BRT 2024,PUT,http://localhost:8081/v1/product,400,Bad Request,4,142,101
2425,Tue Jul 30 21:12:49 BRT 2024,Tue Jul 30 21:12:49 BRT 2024,GET,http://localhost:8081,404,Not Found,3,228,89
2426,Tue Jul 30 21:12:49 BRT 2024,Tue Jul 30 21:12:49 BRT 2024,GET,http://localhost:8081/v1,404,Not Found,5,228,91
2427,Tue Jul 30 21:12:49 BRT 2024,Tue Jul 30 21:12:49 BRT 2024,GET,http://localhost:8081/v1/product,405,Method Not Allowed,3,175,108
2428,Tue Jul 30 21:12:49 BRT 2024,Tue Jul 30 21:12:49 BRT 2024,GET,http://localhost:8081/v1/product/type,404,Not Found,6,106,0
2429,Tue Jul 30 21:12:49 BRT 2024,Tue Jul 30 21:12:49 BRT 2024,GET,http://localhost:8081,404,Not Found,2,228,89
2430,Tue Jul 30 21:12:49 BRT 2024,Tue Jul 30 21:12:49 BRT 2024,GET,http://localhost:8081/v1,404,Not Found,7,228,91
